pID,occupation,YOE,gradeLvl,gender,isNativeSpeaker,numLanguages,hasDyslexia,hasImpairment,quizScore,MRScore,doneLeetcodeBefore,problemOrder,problemType,numBuilds,numComments,numPrints,numWindowSwitch,numPass,numDelAction,numUndoAction,numCursorAction,numClipboardAction,numCharsAction,numChars,avgWordLen,totalTime,timeTS,timeFL,timeCE,timeBuild,timeOC,numTS,numFL,numCE,numOC,problem,treatment,TOWRE A Standard Scores,TOWRE A RAW,TOWRE B Standard Scores,TOWRE B RAW,Total Reading Efficiency Score,Reading Difficulty,Categorical Reading
MWLBEE,Undergraduate in Computer Science,2 years - 5 years,Junior,Male,Y,,"No, I do not have any kind of reading impairment (to the my best knowledge)","Yes, I have another learning disability other than a reading impairment",63.63636363636363,65.0,Maybe,6,144_nonword,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,144,nonword,93,92,106,58,199,0,Above Average
MWLBEE,Undergraduate in Computer Science,2 years - 5 years,Junior,Male,Y,,"No, I do not have any kind of reading impairment (to the my best knowledge)","Yes, I have another learning disability other than a reading impairment",63.63636363636363,65.0,Maybe,7,108_original,3,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,108,original,93,92,106,58,199,0,Above Average
MWLBEE,Undergraduate in Computer Science,2 years - 5 years,Junior,Male,Y,,"No, I do not have any kind of reading impairment (to the my best knowledge)","Yes, I have another learning disability other than a reading impairment",63.63636363636363,65.0,Maybe,8,66_original,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,66,original,93,92,106,58,199,0,Above Average
MWLBEE,Undergraduate in Computer Science,2 years - 5 years,Junior,Male,Y,,"No, I do not have any kind of reading impairment (to the my best knowledge)","Yes, I have another learning disability other than a reading impairment",63.63636363636363,65.0,Maybe,9,1_nonword,13,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,nonword,93,92,106,58,199,0,Above Average
MWLBEE,Undergraduate in Computer Science,2 years - 5 years,Junior,Male,Y,,"No, I do not have any kind of reading impairment (to the my best knowledge)","Yes, I have another learning disability other than a reading impairment",63.63636363636363,65.0,Maybe,10,203_simple,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,203,simple,93,92,106,58,199,0,Above Average
AVPAV1,Graduate Student in Computer Science,2 years - 5 years,,Male,Y,,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",63.63636363636363,90.0,Yes,1,108_complex,2,0,0,67,1,14,0,0,0,5,38,7.6,195.31,38.046,63.717,53.225,7.749,32.573,1,1,2,2,108,complex,72,64,93,50,165,1,Highly Below Average
AVPAV1,Graduate Student in Computer Science,2 years - 5 years,,Male,Y,,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",63.63636363636363,90.0,Yes,2,118_original,1,0,0,61,1,23,0,6,0,15,74,4.933333333333334,105.2,5.005,27.649,63.411,3.12,6.013,1,1,1,1,118,original,72,64,93,50,165,1,Highly Below Average
AVPAV1,Graduate Student in Computer Science,2 years - 5 years,,Male,Y,,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",63.63636363636363,90.0,Yes,3,121_original,1,0,0,54,1,10,0,1,0,6,31,5.166666666666667,95.14,31.031,33.235,22.601,3.265,5.009,1,1,1,1,121,original,72,64,93,50,165,1,Highly Below Average
AVPAV1,Graduate Student in Computer Science,2 years - 5 years,,Male,Y,,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",63.63636363636363,90.0,Yes,4,203_nonword,1,0,0,51,1,8,0,2,0,3,23,7.666666666666667,108.13,12.014,52.132,32.564,2.405,9.013,1,1,1,1,203,nonword,72,64,93,50,165,1,Highly Below Average
AVPAV1,Graduate Student in Computer Science,2 years - 5 years,,Male,Y,,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",63.63636363636363,90.0,Yes,5,169_simple,1,0,0,43,1,7,0,1,0,3,43,14.333333333333334,107.14,14.016,58.123,23.443,5.55,6.013,1,1,1,1,169,simple,72,64,93,50,165,1,Highly Below Average
AVPAV1,Graduate Student in Computer Science,2 years - 5 years,,Male,Y,,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",63.63636363636363,90.0,Yes,6,112_complex,1,0,0,39,1,19,0,0,0,5,38,7.6,136.23,33.037,49.475,42.925,4.785,6.005,1,1,1,1,112,complex,72,64,93,50,165,1,Highly Below Average
AVPAV1,Graduate Student in Computer Science,2 years - 5 years,,Male,Y,,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",63.63636363636363,90.0,Yes,7,104_nonword,2,0,0,36,1,18,0,2,0,6,39,6.5,212.3,9.013,123.195,30.339,7.103,42.65,1,1,2,2,104,nonword,72,64,93,50,165,1,Highly Below Average
AVPAV1,Graduate Student in Computer Science,2 years - 5 years,,Male,Y,,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",63.63636363636363,90.0,Yes,8,66_simple,1,0,0,31,1,8,0,3,0,6,23,3.8333333333333335,77.14,14.013,36.417,14.48,5.212,7.016,1,1,1,1,66,simple,72,64,93,50,165,1,Highly Below Average
AVPAV1,Graduate Student in Computer Science,2 years - 5 years,,Male,Y,,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",63.63636363636363,90.0,Yes,10,13_original,3,0,0,24,1,24,0,4,0,13,48,3.692307692307693,160.22,5.014,55.951,69.125,11.456,18.678,1,1,3,3,13,original,72,64,93,50,165,1,Highly Below Average
AVPAV1,Graduate Student in Computer Science,2 years - 5 years,,Male,Y,,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",63.63636363636363,90.0,Yes,11,136_simple,3,0,0,15,1,14,0,1,0,4,26,6.5,60.14,10.022,5.671,25.518,9.353,9.576,1,1,2,2,136,simple,72,64,93,50,165,1,Highly Below Average
AVPAV1,Graduate Student in Computer Science,2 years - 5 years,,Male,Y,,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",63.63636363636363,90.0,Yes,12,144_complex,1,0,0,10,1,7,0,0,0,2,16,8.0,46.08,28.039,2.731,8.53,2.765,4.01,1,1,1,1,144,complex,72,64,93,50,165,1,Highly Below Average
AVPAV1,Graduate Student in Computer Science,2 years - 5 years,,Male,Y,,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",63.63636363636363,90.0,Yes,13,35_original,1,0,0,7,1,0,0,0,0,0,0,0.0,53.09,2.003,27.297,19.925,3.869,0.0,1,1,1,1,35,original,72,64,93,50,165,1,Highly Below Average
FA0AM6,Undergraduate in Computer Science,2 years - 5 years,Senior,Male,Y,2,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",54.54545454545454,90.0,Yes,1,136_simple,1,0,0,111,1,4,0,0,0,5,28,5.6,185.81,72.508,40.452,62.187,4.634,6.029,1,1,1,1,136,simple,83,81,100,56,183,0,Below Average
FA0AM6,Undergraduate in Computer Science,2 years - 5 years,Senior,Male,Y,2,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",54.54545454545454,90.0,Yes,2,112_complex,2,0,0,104,1,10,0,0,0,8,64,8.0,394.64,77.11,101.061,202.166,5.294,9.011,1,1,1,1,112,complex,83,81,100,56,183,0,Below Average
FA0AM6,Undergraduate in Computer Science,2 years - 5 years,Senior,Male,Y,2,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",54.54545454545454,90.0,Yes,4,104_nonword,2,0,0,87,1,9,0,0,0,4,56,14.0,131.26,27.033,33.968,37.077000000000005,9.73,23.451,1,1,2,2,104,nonword,83,81,100,56,183,0,Below Average
FA0AM6,Undergraduate in Computer Science,2 years - 5 years,Senior,Male,Y,2,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",54.54545454545454,90.0,Yes,5,203_simple,3,0,0,79,1,9,0,1,0,7,57,8.142857142857142,323.8,64.112,86.191,43.818,19.249,110.426,1,1,3,3,203,simple,83,81,100,56,183,0,Below Average
FA0AM6,Undergraduate in Computer Science,2 years - 5 years,Senior,Male,Y,2,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",54.54545454545454,90.0,Yes,6,121_nonword,1,0,0,66,1,11,0,0,0,5,49,9.8,123.25,20.021,4.37,84.866,4.985,9.011,1,1,1,1,121,nonword,83,81,100,56,183,0,Below Average
FA0AM6,Undergraduate in Computer Science,2 years - 5 years,Senior,Male,Y,2,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",54.54545454545454,90.0,Yes,7,66_original,1,0,0,61,1,6,0,0,0,5,30,6.0,202.33,35.074,88.153,63.777,5.312,10.012,1,1,1,1,66,original,83,81,100,56,183,0,Below Average
FA0AM6,Undergraduate in Computer Science,2 years - 5 years,Senior,Male,Y,2,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",54.54545454545454,90.0,Yes,8,13_simple,6,0,2,56,1,18,0,0,0,12,59,4.916666666666667,312.62,34.045,47.487,62.48,27.676,140.937,1,1,5,6,13,simple,83,81,100,56,183,0,Below Average
FA0AM6,Undergraduate in Computer Science,2 years - 5 years,Senior,Male,Y,2,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",54.54545454545454,90.0,Yes,9,35_complex,1,0,0,37,1,2,0,0,0,4,50,12.5,88.18,21.026,19.101,35.924,6.121,6.005,1,1,1,1,35,complex,83,81,100,56,183,0,Below Average
FA0AM6,Undergraduate in Computer Science,2 years - 5 years,Senior,Male,Y,2,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",54.54545454545454,90.0,Yes,10,108_nonword,3,0,0,32,1,3,0,0,0,4,45,11.25,204.46,13.022,57.142,24.157000000000004,15.229,94.91,1,1,3,3,108,nonword,83,81,100,56,183,0,Below Average
FA0AM6,Undergraduate in Computer Science,2 years - 5 years,Senior,Male,Y,2,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",54.54545454545454,90.0,Yes,11,169_original,2,0,0,23,1,1,0,0,0,2,31,15.5,110.29,9.035,21.778,11.524,8.562000000000001,59.387,1,1,2,2,169,original,83,81,100,56,183,0,Below Average
FA0AM6,Undergraduate in Computer Science,2 years - 5 years,Senior,Male,Y,2,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",54.54545454545454,90.0,Yes,12,1_complex,3,0,0,14,1,16,0,0,0,6,35,5.833333333333333,140.37,15.021,24.596,35.202,14.366,51.181,1,1,3,3,1,complex,83,81,100,56,183,0,Below Average
FA0AM6,Undergraduate in Computer Science,2 years - 5 years,Senior,Male,Y,2,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",54.54545454545454,90.0,Yes,13,144_original,1,0,0,5,1,0,0,0,0,0,0,0.0,41.08,11.01,15.922,8.83,5.316,0.0,1,1,1,1,144,original,83,81,100,56,183,0,Below Average
J21OBL,Undergraduate in Computer Science,2 years - 5 years,Senior,Female,Y,2,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",63.63636363636363,90.0,No,1,203_simple,1,0,0,113,1,0,0,0,0,22,23,1.0454545454545454,161.27,2.255,90.129,49.532,6.321,13.036,1,1,1,1,203,simple,91,90,97,54,188,0,Below Average
J21OBL,Undergraduate in Computer Science,2 years - 5 years,Senior,Female,Y,2,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",63.63636363636363,90.0,No,3,13_complex,5,0,0,91,1,11,0,3,0,32,36,1.125,377.75,2.007,40.888,252.846,22.68,59.325,1,1,4,3,13,complex,91,90,97,54,188,0,Below Average
J21OBL,Undergraduate in Computer Science,2 years - 5 years,Senior,Female,Y,2,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",63.63636363636363,90.0,No,4,66_original,3,0,0,79,1,7,0,1,0,25,27,1.08,148.39,1.004,66.122,55.09,10.39,15.789,1,1,2,2,66,original,91,90,97,54,188,0,Below Average
J21OBL,Undergraduate in Computer Science,2 years - 5 years,Senior,Female,Y,2,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",63.63636363636363,90.0,No,5,35_original,3,0,0,70,1,7,0,0,0,24,25,1.0416666666666667,120.29,1.001,72.035,30.713,8.517,8.027,1,1,1,1,35,original,91,90,97,54,188,0,Below Average
J21OBL,Undergraduate in Computer Science,2 years - 5 years,Senior,Female,Y,2,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",63.63636363636363,90.0,No,6,144_nonword,2,0,0,63,1,4,0,0,0,19,20,1.0526315789473684,100.25,1.018,72.989,12.449,3.777,10.017,1,1,1,1,144,nonword,91,90,97,54,188,0,Below Average
J21OBL,Undergraduate in Computer Science,2 years - 5 years,Senior,Female,Y,2,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",63.63636363636363,90.0,No,7,1_original,1,0,0,55,1,1,0,2,0,18,20,1.1111111111111112,109.23,2.027,71.275,19.904,3.992,12.032,1,1,1,1,1,original,91,90,97,54,188,0,Below Average
HL1M9,Undergraduate in Computer Science,5 years - 10 years,Senior,Male,Y,,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",90.9090909090909,100.0,Yes,2,203_simple,2,0,0,292,1,23,0,1,0,8,48,6.0,201.29,1.0,111.548,71.984,6.752,10.01,1,1,1,1,203,simple,90,89,94,51,184,0,Below Average
HL1M9,Undergraduate in Computer Science,5 years - 10 years,Senior,Male,Y,,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",90.9090909090909,100.0,Yes,3,118_complex,2,0,0,282,1,0,0,17,0,10,61,6.1,197.33,1.0,110.773,54.465,7.115,23.978,1,1,1,2,118,complex,90,89,94,51,184,0,Below Average
HL1M9,Undergraduate in Computer Science,5 years - 10 years,Senior,Male,Y,,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",90.9090909090909,100.0,Yes,4,136_nonword,1,0,0,260,1,2,0,0,0,3,22,7.333333333333333,73.13,1.004,19.458,39.445,2.188,11.032,1,1,1,1,136,nonword,90,89,94,51,184,0,Below Average
HL1M9,Undergraduate in Computer Science,5 years - 10 years,Senior,Male,Y,,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",90.9090909090909,100.0,Yes,5,13_simple,7,0,2,249,1,52,0,12,0,23,101,4.391304347826087,411.67,1.04,4.418,155.803,19.501,230.912,1,1,7,7,13,simple,90,89,94,51,184,0,Below Average
HL1M9,Undergraduate in Computer Science,5 years - 10 years,Senior,Male,Y,,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",90.9090909090909,100.0,Yes,6,66_original,1,0,0,215,1,3,0,2,0,9,32,3.555555555555556,165.75,2.001,4.462,87.643,71.641,0.0,1,1,1,0,66,original,90,89,94,51,184,0,Below Average
HL1M9,Undergraduate in Computer Science,5 years - 10 years,Senior,Male,Y,,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",90.9090909090909,100.0,Yes,7,104_complex,1,0,0,187,1,15,0,27,0,8,38,4.75,58.62,0.0,0.0,48.359,2.247,8.012,0,0,1,1,104,complex,90,89,94,51,184,0,Below Average
HL1M9,Undergraduate in Computer Science,5 years - 10 years,Senior,Male,Y,,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",90.9090909090909,100.0,Yes,8,169_nonword,1,0,0,181,1,9,0,1,0,6,59,9.833333333333334,113.23,1.0,26.74,74.001,3.479,8.011,1,1,1,1,169,nonword,90,89,94,51,184,0,Below Average
HL1M9,Undergraduate in Computer Science,5 years - 10 years,Senior,Male,Y,,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",90.9090909090909,100.0,Yes,9,144_complex,1,0,0,159,1,0,0,1,0,3,17,5.666666666666667,71.18,7.007,35.658,16.82,2.664,9.032,1,1,1,1,144,complex,90,89,94,51,184,0,Below Average
HL1M9,Undergraduate in Computer Science,5 years - 10 years,Senior,Male,Y,,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",90.9090909090909,100.0,Yes,11,1_simple,1,0,0,74,1,1,0,6,0,6,22,3.6666666666666665,56.61,0.0,0.0,48.496,2.113,6.004,0,0,1,1,1,simple,90,89,94,51,184,0,Below Average
D8JB2E,Undergraduate in Computer Science,2 years - 5 years,Sophomore,Male,Y,2,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",72.72727272727273,85.0,Yes,1,13_original,8,0,0,198,1,20,11,4,0,13,84,6.461538461538462,312.74,17.104,40.165,177.467,21.057,56.942,1,1,5,5,13,original,106,100,103,57,209,0,Above Average
D8JB2E,Undergraduate in Computer Science,2 years - 5 years,Sophomore,Male,Y,2,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",72.72727272727273,85.0,Yes,2,66_nonword,8,0,0,180,1,7,0,5,0,3,19,6.333333333333333,140.25,1.01,27.794,21.589,16.435,73.42099999999999,1,1,4,5,66,nonword,106,100,103,57,209,0,Above Average
D8JB2E,Undergraduate in Computer Science,2 years - 5 years,Sophomore,Male,Y,2,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",72.72727272727273,85.0,Yes,3,169_simple,5,0,0,162,1,18,0,13,0,8,63,7.875,130.24,1.008,20.055,40.846,12.98,55.351,1,1,3,4,169,simple,106,100,103,57,209,0,Above Average
D8JB2E,Undergraduate in Computer Science,2 years - 5 years,Sophomore,Male,Y,2,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",72.72727272727273,85.0,Yes,5,104_complex,1,0,0,103,1,4,0,0,0,2,26,13.0,21.24,0.0,0.0,7.905,2.302,11.033,0,0,1,1,104,complex,106,100,103,57,209,0,Above Average
D8JB2E,Undergraduate in Computer Science,2 years - 5 years,Sophomore,Male,Y,2,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",72.72727272727273,85.0,Yes,7,121_complex,2,0,0,71,1,14,0,2,0,10,332,33.2,265.74,7.005,53.904,7.702,1.521,195.604,1,1,1,1,121,complex,106,100,103,57,209,0,Above Average
D8JB2E,Undergraduate in Computer Science,2 years - 5 years,Sophomore,Male,Y,2,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",72.72727272727273,85.0,Yes,8,1_simple,4,0,0,55,1,25,0,1,0,23,63,2.739130434782609,95.93,0.0,0.0,58.466,9.957,27.506,0,0,2,4,1,simple,106,100,103,57,209,0,Above Average
D8JB2E,Undergraduate in Computer Science,2 years - 5 years,Sophomore,Male,Y,2,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",72.72727272727273,85.0,Yes,9,108_simple,15,0,0,48,1,50,0,7,0,18,83,4.611111111111111,380.77,8.015,14.612,80.86200000000001,103.351,173.934,1,1,9,14,108,simple,106,100,103,57,209,0,Above Average
D8JB2E,Undergraduate in Computer Science,2 years - 5 years,Sophomore,Male,Y,2,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",72.72727272727273,85.0,Yes,10,203_original,4,0,0,11,1,0,0,0,0,0,0,0.0,197.66,41.864,0.0,38.472,56.758,60.561,1,0,2,2,203,original,106,100,103,57,209,0,Above Average
RB3ZZ9,Undergraduate in Computer Science,1 year - 2 years,Junior,Prefer not to say,N,2,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",36.36363636363637,95.0,Yes,1,169_simple,1,0,0,127,1,7,0,0,0,3,36,12.0,569.89,6.952999999999999,153.88299999999998,386.012,13.027,10.011,2,2,2,2,169,simple,96,94,97,54,193,0,Above Average
RB3ZZ9,Undergraduate in Computer Science,1 year - 2 years,Junior,Prefer not to say,N,2,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",36.36363636363637,95.0,Yes,2,1_nonword,2,0,0,118,1,24,0,4,0,22,88,4.0,192.27,1.013,44.499,129.818,5.922,11.014,1,1,1,1,1,nonword,96,94,97,54,193,0,Above Average
RB3ZZ9,Undergraduate in Computer Science,1 year - 2 years,Junior,Prefer not to say,N,2,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",36.36363636363637,95.0,Yes,3,118_simple,2,0,0,103,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,118,simple,96,94,97,54,193,0,Above Average
RB3ZZ9,Undergraduate in Computer Science,1 year - 2 years,Junior,Prefer not to say,N,2,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",36.36363636363637,95.0,Yes,4,203_nonword,2,0,0,101,1,8,0,1,0,2,21,10.5,104.2,19.025,6.961,46.594,9.146,22.478,1,1,1,2,203,nonword,96,94,97,54,193,0,Above Average
RB3ZZ9,Undergraduate in Computer Science,1 year - 2 years,Junior,Prefer not to say,N,2,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",36.36363636363637,95.0,Yes,5,104_nonword,2,0,0,94,1,12,0,0,0,3,22,7.333333333333333,83.12,10.006,13.06,46.307,6.732,7.019,1,1,1,1,104,nonword,96,94,97,54,193,0,Above Average
RB3ZZ9,Undergraduate in Computer Science,1 year - 2 years,Junior,Prefer not to say,N,2,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",36.36363636363637,95.0,Yes,6,121_original,4,0,0,90,1,11,0,0,0,5,42,8.4,166.75,28.036,2.872,70.318,52.342,13.178,1,1,2,1,121,original,96,94,97,54,193,0,Above Average
RB3ZZ9,Undergraduate in Computer Science,1 year - 2 years,Junior,Prefer not to say,N,2,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",36.36363636363637,95.0,Yes,7,144_original,1,0,0,78,1,7,0,0,0,2,16,8.0,44.73,0.0,0.0,31.503,6.22,7.012,0,0,1,1,144,original,96,94,97,54,193,0,Above Average
RB3ZZ9,Undergraduate in Computer Science,1 year - 2 years,Junior,Prefer not to say,N,2,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",36.36363636363637,95.0,Yes,8,108_simple,10,0,0,76,1,17,0,0,0,5,38,7.6,490.81,13.022,50.157,133.06199999999998,44.961,249.606,1,1,7,9,108,simple,96,94,97,54,193,0,Above Average
RB3ZZ9,Undergraduate in Computer Science,1 year - 2 years,Junior,Prefer not to say,N,2,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",36.36363636363637,95.0,Yes,9,66_original,2,0,0,51,1,7,0,1,0,3,18,6.0,170.27,2.017,72.954,83.989,5.296,6.012,1,1,1,1,66,original,96,94,97,54,193,0,Above Average
RB3ZZ9,Undergraduate in Computer Science,1 year - 2 years,Junior,Prefer not to say,N,2,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",36.36363636363637,95.0,Yes,10,112_simple,2,0,0,44,1,18,0,20,0,16,71,4.4375,581.71,1.008,31.057,243.133,13.128,293.383,1,1,2,2,112,simple,96,94,97,54,193,0,Above Average
RB3ZZ9,Undergraduate in Computer Science,1 year - 2 years,Junior,Prefer not to say,N,2,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",36.36363636363637,95.0,Yes,11,35_complex,1,0,0,19,1,8,0,1,0,4,24,6.0,86.19,1.001,27.952,48.03,4.198,5.012,1,1,1,1,35,complex,96,94,97,54,193,0,Above Average
RB3ZZ9,Undergraduate in Computer Science,1 year - 2 years,Junior,Prefer not to say,N,2,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",36.36363636363637,95.0,Yes,12,136_complex,1,0,0,12,1,17,0,0,0,3,29,9.666666666666666,61.16,22.034,4.749,24.007,4.365,6.006,1,1,1,1,136,complex,96,94,97,54,193,0,Above Average
RB3ZZ9,Undergraduate in Computer Science,1 year - 2 years,Junior,Prefer not to say,N,2,"No, I do not have any kind of reading impairment (to the my best knowledge)","No, I do not have any kind of learning impairment (to my best knowledge)",36.36363636363637,95.0,Yes,13,13_complex,2,0,0,9,1,0,0,0,0,0,0,0.0,210.37,1.006,22.637,171.986,4.724,10.02,1,1,1,1,13,complex,96,94,97,54,193,0,Above Average
W0ILVY,Undergraduate in other field,2 years - 5 years,,Female,Y,2,"No, I do not have any kind of reading impairment (to the my best knowledge)","Yes, I have another learning disability other than a reading impairment",81.81818181818183,100.0,Maybe,1,13_complex,9,0,0,135,1,27,0,3,0,10,60,6.0,349.14,59.665,33.378,76.94300000000001,91.594,87.561,2,1,3,5,13,complex,111,102,112,60,223,0,Highly Above Average
W0ILVY,Undergraduate in other field,2 years - 5 years,,Female,Y,2,"No, I do not have any kind of reading impairment (to the my best knowledge)","Yes, I have another learning disability other than a reading impairment",81.81818181818183,100.0,Maybe,4,104_nonword,2,0,0,74,1,7,1,0,0,5,48,9.6,94.21,7.008,20.946,49.55,6.35,10.352,1,1,1,2,104,nonword,111,102,112,60,223,0,Highly Above Average
